date,commodity,unit,price
2015-09-10,Brent Crude,$/barrel,47.77
2015-09-10,Henry Hub Natural Gas,$/MMBtu,2.71
2015-09-10,WTI Crude,$/barrel,45.85
2015-09-11,Brent Crude,$/barrel,46.87
2015-09-11,Henry Hub Natural Gas,$/MMBtu,2.67
2015-09-11,WTI Crude,$/barrel,44.75
2015-09-14,Brent Crude,$/barrel,45.87
2015-09-14,Henry Hub Natural Gas,$/MMBtu,2.7
2015-09-14,WTI Crude,$/barrel,44.07
2015-09-15,Brent Crude,$/barrel,45.91
2015-09-15,Henry Hub Natural Gas,$/MMBtu,2.74
2015-09-15,WTI Crude,$/barrel,44.58
2015-09-16,Brent Crude,$/barrel,49.35
2015-09-16,Henry Hub Natural Gas,$/MMBtu,2.69
2015-09-16,WTI Crude,$/barrel,47.12
2015-09-17,Brent Crude,$/barrel,48.27
2015-09-17,Henry Hub Natural Gas,$/MMBtu,2.69
2015-09-17,WTI Crude,$/barrel,46.93
2015-09-18,Brent Crude,$/barrel,47.28
2015-09-18,Henry Hub Natural Gas,$/MMBtu,2.69
2015-09-18,WTI Crude,$/barrel,44.71
2015-09-21,Brent Crude,$/barrel,47.64
2015-09-21,Henry Hub Natural Gas,$/MMBtu,2.61
2015-09-21,WTI Crude,$/barrel,46.67
2015-09-22,Brent Crude,$/barrel,46.69
2015-09-22,Henry Hub Natural Gas,$/MMBtu,2.61
2015-09-22,WTI Crude,$/barrel,46.17
2015-09-23,Brent Crude,$/barrel,48.0
2015-09-23,Henry Hub Natural Gas,$/MMBtu,2.62
2015-09-23,WTI Crude,$/barrel,44.53
2015-09-24,Brent Crude,$/barrel,47.06
2015-09-24,Henry Hub Natural Gas,$/MMBtu,2.62
2015-09-24,WTI Crude,$/barrel,44.94
2015-09-25,Brent Crude,$/barrel,47.28
2015-09-25,Henry Hub Natural Gas,$/MMBtu,2.6
2015-09-25,WTI Crude,$/barrel,45.55
2015-09-28,Brent Crude,$/barrel,46.04
2015-09-28,Henry Hub Natural Gas,$/MMBtu,2.66
2015-09-28,WTI Crude,$/barrel,44.4
2015-09-29,Brent Crude,$/barrel,47.58
2015-09-29,Henry Hub Natural Gas,$/MMBtu,2.57
2015-09-29,WTI Crude,$/barrel,45.24
2015-09-30,Brent Crude,$/barrel,47.29
2015-09-30,Henry Hub Natural Gas,$/MMBtu,2.47
2015-09-30,WTI Crude,$/barrel,45.06
2015-10-01,Brent Crude,$/barrel,47.48
2015-10-01,Henry Hub Natural Gas,$/MMBtu,2.37
2015-10-01,WTI Crude,$/barrel,44.75
2015-10-02,Brent Crude,$/barrel,46.55
2015-10-02,Henry Hub Natural Gas,$/MMBtu,2.37
2015-10-02,WTI Crude,$/barrel,45.54
2015-10-05,Brent Crude,$/barrel,49.45
2015-10-05,Henry Hub Natural Gas,$/MMBtu,2.34
2015-10-05,WTI Crude,$/barrel,46.28
2015-10-06,Brent Crude,$/barrel,51.34
2015-10-06,Henry Hub Natural Gas,$/MMBtu,2.35
2015-10-06,WTI Crude,$/barrel,48.53
2015-10-07,Brent Crude,$/barrel,51.66
2015-10-07,Henry Hub Natural Gas,$/MMBtu,2.35
2015-10-07,WTI Crude,$/barrel,47.86
2015-10-08,Brent Crude,$/barrel,52.13
2015-10-08,Henry Hub Natural Gas,$/MMBtu,2.35
2015-10-08,WTI Crude,$/barrel,49.46
2015-10-09,Brent Crude,$/barrel,52.08
2015-10-09,Henry Hub Natural Gas,$/MMBtu,2.49
2015-10-09,WTI Crude,$/barrel,49.67
2015-10-12,Brent Crude,$/barrel,50.95
2015-10-12,Henry Hub Natural Gas,$/MMBtu,2.48
2015-10-12,WTI Crude,$/barrel,47.09
2015-10-13,Brent Crude,$/barrel,48.94
2015-10-13,Henry Hub Natural Gas,$/MMBtu,2.47
2015-10-13,WTI Crude,$/barrel,46.7
2015-10-14,Brent Crude,$/barrel,48.25
2015-10-14,Henry Hub Natural Gas,$/MMBtu,2.47
2015-10-14,WTI Crude,$/barrel,46.63
2015-10-15,Brent Crude,$/barrel,47.87
2015-10-15,Henry Hub Natural Gas,$/MMBtu,2.54
2015-10-15,WTI Crude,$/barrel,46.38
2015-10-16,Brent Crude,$/barrel,48.96
2015-10-16,Henry Hub Natural Gas,$/MMBtu,2.42
2015-10-16,WTI Crude,$/barrel,47.3
2015-10-19,Brent Crude,$/barrel,47.51
2015-10-19,Henry Hub Natural Gas,$/MMBtu,2.43
2015-10-19,WTI Crude,$/barrel,45.91
2015-10-20,Brent Crude,$/barrel,46.93
2015-10-20,Henry Hub Natural Gas,$/MMBtu,2.46
2015-10-20,WTI Crude,$/barrel,45.84
2015-10-21,Brent Crude,$/barrel,46.72
2015-10-21,Henry Hub Natural Gas,$/MMBtu,2.37
2015-10-21,WTI Crude,$/barrel,45.22
2015-10-22,Brent Crude,$/barrel,46.59
2015-10-22,Henry Hub Natural Gas,$/MMBtu,2.37
2015-10-22,WTI Crude,$/barrel,44.9
2015-10-23,Brent Crude,$/barrel,46.3
2015-10-23,Henry Hub Natural Gas,$/MMBtu,2.28
2015-10-23,WTI Crude,$/barrel,43.91
2015-10-26,Brent Crude,$/barrel,46.57
2015-10-26,Henry Hub Natural Gas,$/MMBtu,2.18
2015-10-26,WTI Crude,$/barrel,43.19
2015-10-27,Brent Crude,$/barrel,45.54
2015-10-27,Henry Hub Natural Gas,$/MMBtu,2.14
2015-10-27,WTI Crude,$/barrel,43.21
2015-10-28,Brent Crude,$/barrel,47.6
2015-10-28,Henry Hub Natural Gas,$/MMBtu,2.14
2015-10-28,WTI Crude,$/barrel,45.93
2015-10-29,Brent Crude,$/barrel,48.04
2015-10-29,Henry Hub Natural Gas,$/MMBtu,2.15
2015-10-29,WTI Crude,$/barrel,46.02
2015-10-30,Brent Crude,$/barrel,48.0
2015-10-30,Henry Hub Natural Gas,$/MMBtu,1.98
2015-10-30,WTI Crude,$/barrel,46.6
2015-11-02,Brent Crude,$/barrel,47.91
2015-11-02,Henry Hub Natural Gas,$/MMBtu,1.92
2015-11-02,WTI Crude,$/barrel,46.12
2015-11-03,Brent Crude,$/barrel,48.0
2015-11-03,Henry Hub Natural Gas,$/MMBtu,1.92
2015-11-03,WTI Crude,$/barrel,47.88
2015-11-04,Brent Crude,$/barrel,46.96
2015-11-04,Henry Hub Natural Gas,$/MMBtu,2.04
2015-11-04,WTI Crude,$/barrel,46.32
2015-11-05,Brent Crude,$/barrel,47.19
2015-11-05,Henry Hub Natural Gas,$/MMBtu,2.04
2015-11-05,WTI Crude,$/barrel,45.27
2015-11-06,Brent Crude,$/barrel,46.09
2015-11-06,Henry Hub Natural Gas,$/MMBtu,2.19
2015-11-06,WTI Crude,$/barrel,44.32
2015-11-09,Brent Crude,$/barrel,45.38
2015-11-09,Henry Hub Natural Gas,$/MMBtu,2.19
2015-11-09,WTI Crude,$/barrel,43.87
2015-11-10,Brent Crude,$/barrel,46.44
2015-11-10,Henry Hub Natural Gas,$/MMBtu,2.14
2015-11-10,WTI Crude,$/barrel,44.23
2015-11-11,Brent Crude,$/barrel,44.98
2015-11-11,Henry Hub Natural Gas,$/MMBtu,2.13
2015-11-11,WTI Crude,$/barrel,42.95
2015-11-12,Brent Crude,$/barrel,44.98
2015-11-12,Henry Hub Natural Gas,$/MMBtu,2.05
2015-11-12,WTI Crude,$/barrel,41.74
2015-11-13,Brent Crude,$/barrel,41.98
2015-11-13,Henry Hub Natural Gas,$/MMBtu,2.02
2015-11-13,WTI Crude,$/barrel,40.69
2015-11-16,Brent Crude,$/barrel,40.28
2015-11-16,Henry Hub Natural Gas,$/MMBtu,2.02
2015-11-16,WTI Crude,$/barrel,41.68
2015-11-17,Brent Crude,$/barrel,41.28
2015-11-17,Henry Hub Natural Gas,$/MMBtu,2.05
2015-11-17,WTI Crude,$/barrel,40.73
2015-11-18,Brent Crude,$/barrel,41.45
2015-11-18,Henry Hub Natural Gas,$/MMBtu,2.1
2015-11-18,WTI Crude,$/barrel,40.75
2015-11-19,Brent Crude,$/barrel,42.22
2015-11-19,Henry Hub Natural Gas,$/MMBtu,2.1
2015-11-19,WTI Crude,$/barrel,40.55
2015-11-20,Brent Crude,$/barrel,42.49
2015-11-20,Henry Hub Natural Gas,$/MMBtu,2.18
2015-11-20,WTI Crude,$/barrel,39.39
2015-11-23,Brent Crude,$/barrel,43.7
2015-11-23,Henry Hub Natural Gas,$/MMBtu,2.18
2015-11-23,WTI Crude,$/barrel,39.27
2015-11-24,Brent Crude,$/barrel,44.38
2015-11-24,Henry Hub Natural Gas,$/MMBtu,2.14
2015-11-24,WTI Crude,$/barrel,40.89
2015-11-25,Brent Crude,$/barrel,43.56
2015-11-25,Henry Hub Natural Gas,$/MMBtu,2.14
2015-11-25,WTI Crude,$/barrel,41.22
2015-11-26,Brent Crude,$/barrel,43.55
2015-11-26,Henry Hub Natural Gas,$/MMBtu,2.14
2015-11-26,WTI Crude,$/barrel,41.22
2015-11-27,Brent Crude,$/barrel,43.07
2015-11-27,Henry Hub Natural Gas,$/MMBtu,2.14
2015-11-27,WTI Crude,$/barrel,40.57
2015-11-30,Brent Crude,$/barrel,43.73
2015-11-30,Henry Hub Natural Gas,$/MMBtu,2.11
2015-11-30,WTI Crude,$/barrel,40.43
2015-12-01,Brent Crude,$/barrel,42.97
2015-12-01,Henry Hub Natural Gas,$/MMBtu,2.11
2015-12-01,WTI Crude,$/barrel,40.58
2015-12-02,Brent Crude,$/barrel,41.92
2015-12-02,Henry Hub Natural Gas,$/MMBtu,2.19
2015-12-02,WTI Crude,$/barrel,39.93
2015-12-03,Brent Crude,$/barrel,42.0
2015-12-03,Henry Hub Natural Gas,$/MMBtu,2.14
2015-12-03,WTI Crude,$/barrel,41.08
2015-12-04,Brent Crude,$/barrel,41.44
2015-12-04,Henry Hub Natural Gas,$/MMBtu,2.1
2015-12-04,WTI Crude,$/barrel,40.0
2015-12-07,Brent Crude,$/barrel,39.69
2015-12-07,Henry Hub Natural Gas,$/MMBtu,2.06
2015-12-07,WTI Crude,$/barrel,37.64
2015-12-08,Brent Crude,$/barrel,39.44
2015-12-08,Henry Hub Natural Gas,$/MMBtu,2.01
2015-12-08,WTI Crude,$/barrel,37.46
2015-12-09,Brent Crude,$/barrel,39.04
2015-12-09,Henry Hub Natural Gas,$/MMBtu,2.0
2015-12-09,WTI Crude,$/barrel,37.16
2015-12-10,Brent Crude,$/barrel,38.65
2015-12-10,Henry Hub Natural Gas,$/MMBtu,1.95
2015-12-10,WTI Crude,$/barrel,36.76
2015-12-11,Brent Crude,$/barrel,36.99
2015-12-11,Henry Hub Natural Gas,$/MMBtu,1.79
2015-12-11,WTI Crude,$/barrel,35.65
2015-12-14,Brent Crude,$/barrel,36.51
2015-12-14,Henry Hub Natural Gas,$/MMBtu,1.7
2015-12-14,WTI Crude,$/barrel,36.31
2015-12-15,Brent Crude,$/barrel,37.66
2015-12-15,Henry Hub Natural Gas,$/MMBtu,1.66
2015-12-15,WTI Crude,$/barrel,37.32
2015-12-16,Brent Crude,$/barrel,36.96
2015-12-16,Henry Hub Natural Gas,$/MMBtu,1.7
2015-12-16,WTI Crude,$/barrel,35.55
2015-12-17,Brent Crude,$/barrel,36.29
2015-12-17,Henry Hub Natural Gas,$/MMBtu,1.79
2015-12-17,WTI Crude,$/barrel,34.98
2015-12-18,Brent Crude,$/barrel,36.76
2015-12-18,Henry Hub Natural Gas,$/MMBtu,1.74
2015-12-18,WTI Crude,$/barrel,34.72
2015-12-21,Brent Crude,$/barrel,35.34
2015-12-21,Henry Hub Natural Gas,$/MMBtu,1.76
2015-12-21,WTI Crude,$/barrel,34.55
2015-12-22,Brent Crude,$/barrel,35.26
2015-12-22,Henry Hub Natural Gas,$/MMBtu,1.73
2015-12-22,WTI Crude,$/barrel,36.12
2015-12-23,Brent Crude,$/barrel,35.79
2015-12-23,Henry Hub Natural Gas,$/MMBtu,1.63
2015-12-23,WTI Crude,$/barrel,36.76
2015-12-24,Brent Crude,$/barrel,37.22
2015-12-24,Henry Hub Natural Gas,$/MMBtu,1.63
2015-12-24,WTI Crude,$/barrel,37.62
2015-12-25,Brent Crude,$/barrel,37.08
2015-12-25,Henry Hub Natural Gas,$/MMBtu,1.63
2015-12-25,WTI Crude,$/barrel,37.6
2015-12-28,Brent Crude,$/barrel,37.08
2015-12-28,Henry Hub Natural Gas,$/MMBtu,2.11
2015-12-28,WTI Crude,$/barrel,36.36
2015-12-29,Brent Crude,$/barrel,36.85
2015-12-29,Henry Hub Natural Gas,$/MMBtu,2.39
2015-12-29,WTI Crude,$/barrel,37.88
2015-12-30,Brent Crude,$/barrel,35.65
2015-12-30,Henry Hub Natural Gas,$/MMBtu,2.28
2015-12-30,WTI Crude,$/barrel,36.59
2015-12-31,Brent Crude,$/barrel,36.61
2015-12-31,Henry Hub Natural Gas,$/MMBtu,2.28
2015-12-31,WTI Crude,$/barrel,37.13
2016-01-01,Brent Crude,$/barrel,36.61
2016-01-01,Henry Hub Natural Gas,$/MMBtu,2.28
2016-01-01,WTI Crude,$/barrel,37.13
2016-01-04,Brent Crude,$/barrel,36.28
2016-01-04,Henry Hub Natural Gas,$/MMBtu,2.39
2016-01-04,WTI Crude,$/barrel,36.81
2016-01-05,Brent Crude,$/barrel,35.56
2016-01-05,Henry Hub Natural Gas,$/MMBtu,2.33
2016-01-05,WTI Crude,$/barrel,35.97
2016-01-06,Brent Crude,$/barrel,33.89
2016-01-06,Henry Hub Natural Gas,$/MMBtu,2.37
2016-01-06,WTI Crude,$/barrel,33.97
2016-01-07,Brent Crude,$/barrel,33.57
2016-01-07,Henry Hub Natural Gas,$/MMBtu,2.35
2016-01-07,WTI Crude,$/barrel,33.29
2016-01-08,Brent Crude,$/barrel,31.67
2016-01-08,Henry Hub Natural Gas,$/MMBtu,2.47
2016-01-08,WTI Crude,$/barrel,33.2
2016-01-11,Brent Crude,$/barrel,30.14
2016-01-11,Henry Hub Natural Gas,$/MMBtu,2.54
2016-01-11,WTI Crude,$/barrel,31.42
2016-01-12,Brent Crude,$/barrel,29.14
2016-01-12,Henry Hub Natural Gas,$/MMBtu,2.4
2016-01-12,WTI Crude,$/barrel,30.42
2016-01-13,Brent Crude,$/barrel,28.58
2016-01-13,Henry Hub Natural Gas,$/MMBtu,2.28
2016-01-13,WTI Crude,$/barrel,30.42
2016-01-14,Brent Crude,$/barrel,28.84
2016-01-14,Henry Hub Natural Gas,$/MMBtu,2.21
2016-01-14,WTI Crude,$/barrel,31.22
2016-01-15,Brent Crude,$/barrel,28.8
2016-01-15,Henry Hub Natural Gas,$/MMBtu,2.18
2016-01-15,WTI Crude,$/barrel,29.45
2016-01-18,Brent Crude,$/barrel,27.36
2016-01-18,Henry Hub Natural Gas,$/MMBtu,2.18
2016-01-19,Brent Crude,$/barrel,27.36
2016-01-19,Henry Hub Natural Gas,$/MMBtu,2.23
2016-01-19,WTI Crude,$/barrel,28.47
2016-01-20,Brent Crude,$/barrel,26.01
2016-01-20,Henry Hub Natural Gas,$/MMBtu,2.18
2016-01-20,WTI Crude,$/barrel,26.68
2016-01-21,Brent Crude,$/barrel,27.59
2016-01-21,Henry Hub Natural Gas,$/MMBtu,2.22
2016-01-21,WTI Crude,$/barrel,29.55
2016-01-22,Brent Crude,$/barrel,30.46
2016-01-22,Henry Hub Natural Gas,$/MMBtu,2.21
2016-01-22,WTI Crude,$/barrel,32.07
2016-01-25,Brent Crude,$/barrel,29.82
2016-01-25,Henry Hub Natural Gas,$/MMBtu,2.16
2016-01-25,WTI Crude,$/barrel,30.31
2016-01-26,Brent Crude,$/barrel,30.94
2016-01-26,Henry Hub Natural Gas,$/MMBtu,2.26
2016-01-26,WTI Crude,$/barrel,29.54
2016-01-27,Brent Crude,$/barrel,31.83
2016-01-27,Henry Hub Natural Gas,$/MMBtu,2.26
2016-01-27,WTI Crude,$/barrel,32.32
2016-01-28,Brent Crude,$/barrel,33.01
2016-01-28,Henry Hub Natural Gas,$/MMBtu,2.15
2016-01-28,WTI Crude,$/barrel,33.21
2016-01-29,Brent Crude,$/barrel,33.14
2016-01-29,Henry Hub Natural Gas,$/MMBtu,2.28
2016-01-29,WTI Crude,$/barrel,33.66
2016-02-01,Brent Crude,$/barrel,32.45
2016-02-01,Henry Hub Natural Gas,$/MMBtu,2.28
2016-02-01,WTI Crude,$/barrel,31.62
2016-02-02,Brent Crude,$/barrel,30.98
2016-02-02,Henry Hub Natural Gas,$/MMBtu,2.07
2016-02-02,WTI Crude,$/barrel,29.9
2016-02-03,Brent Crude,$/barrel,32.38
2016-02-03,Henry Hub Natural Gas,$/MMBtu,2.06
2016-02-03,WTI Crude,$/barrel,32.29
2016-02-04,Brent Crude,$/barrel,32.76
2016-02-04,Henry Hub Natural Gas,$/MMBtu,2.07
2016-02-04,WTI Crude,$/barrel,31.63
2016-02-05,Brent Crude,$/barrel,32.35
2016-02-05,Henry Hub Natural Gas,$/MMBtu,2.08
2016-02-05,WTI Crude,$/barrel,30.86
2016-02-08,Brent Crude,$/barrel,31.64
2016-02-08,Henry Hub Natural Gas,$/MMBtu,2.23
2016-02-08,WTI Crude,$/barrel,29.71
2016-02-09,Brent Crude,$/barrel,30.15
2016-02-09,Henry Hub Natural Gas,$/MMBtu,2.17
2016-02-09,WTI Crude,$/barrel,27.96
2016-02-10,Brent Crude,$/barrel,29.64
2016-02-10,Henry Hub Natural Gas,$/MMBtu,2.16
2016-02-10,WTI Crude,$/barrel,27.54
2016-02-11,Brent Crude,$/barrel,28.82
2016-02-11,Henry Hub Natural Gas,$/MMBtu,2.15
2016-02-11,WTI Crude,$/barrel,26.19
2016-02-12,Brent Crude,$/barrel,31.8
2016-02-12,Henry Hub Natural Gas,$/MMBtu,2.08
2016-02-12,WTI Crude,$/barrel,29.32
2016-02-15,Henry Hub Natural Gas,$/MMBtu,2.08
2016-02-16,Brent Crude,$/barrel,31.09
2016-02-16,Henry Hub Natural Gas,$/MMBtu,1.95
2016-02-16,WTI Crude,$/barrel,29.05
2016-02-17,Brent Crude,$/barrel,33.21
2016-02-17,Henry Hub Natural Gas,$/MMBtu,1.93
2016-02-17,WTI Crude,$/barrel,30.68
2016-02-18,Brent Crude,$/barrel,33.2
2016-02-18,Henry Hub Natural Gas,$/MMBtu,1.89
2016-02-18,WTI Crude,$/barrel,30.77
2016-02-19,Brent Crude,$/barrel,31.66
2016-02-19,Henry Hub Natural Gas,$/MMBtu,1.83
2016-02-19,WTI Crude,$/barrel,29.59
2016-02-22,Brent Crude,$/barrel,33.59
2016-02-22,Henry Hub Natural Gas,$/MMBtu,1.86
2016-02-22,WTI Crude,$/barrel,31.37
2016-02-23,Brent Crude,$/barrel,31.9
2016-02-23,Henry Hub Natural Gas,$/MMBtu,1.85
2016-02-23,WTI Crude,$/barrel,31.84
2016-02-24,Brent Crude,$/barrel,31.5
2016-02-24,Henry Hub Natural Gas,$/MMBtu,1.85
2016-02-24,WTI Crude,$/barrel,30.35
2016-02-25,Brent Crude,$/barrel,32.83
2016-02-25,Henry Hub Natural Gas,$/MMBtu,1.78
2016-02-25,WTI Crude,$/barrel,31.4
2016-02-26,Brent Crude,$/barrel,35.76
2016-02-26,Henry Hub Natural Gas,$/MMBtu,1.78
2016-02-26,WTI Crude,$/barrel,31.65
2016-02-29,Brent Crude,$/barrel,35.92
2016-02-29,Henry Hub Natural Gas,$/MMBtu,1.62
2016-02-29,WTI Crude,$/barrel,32.74
2016-03-01,Brent Crude,$/barrel,35.73
2016-03-01,Henry Hub Natural Gas,$/MMBtu,1.57
2016-03-01,WTI Crude,$/barrel,34.39
2016-03-02,Brent Crude,$/barrel,36.38
2016-03-02,Henry Hub Natural Gas,$/MMBtu,1.6
2016-03-02,WTI Crude,$/barrel,34.57
2016-03-03,Brent Crude,$/barrel,35.75
2016-03-03,Henry Hub Natural Gas,$/MMBtu,1.59
2016-03-03,WTI Crude,$/barrel,34.56
2016-03-04,Brent Crude,$/barrel,37.61
2016-03-04,Henry Hub Natural Gas,$/MMBtu,1.49
2016-03-04,WTI Crude,$/barrel,35.91
2016-03-07,Brent Crude,$/barrel,39.02
2016-03-07,Henry Hub Natural Gas,$/MMBtu,1.56
2016-03-07,WTI Crude,$/barrel,37.9
2016-03-08,Brent Crude,$/barrel,39.16
2016-03-08,Henry Hub Natural Gas,$/MMBtu,1.6
2016-03-08,WTI Crude,$/barrel,36.67
2016-03-09,Brent Crude,$/barrel,40.26
2016-03-09,Henry Hub Natural Gas,$/MMBtu,1.61
2016-03-09,WTI Crude,$/barrel,37.62
2016-03-10,Brent Crude,$/barrel,38.63
2016-03-10,Henry Hub Natural Gas,$/MMBtu,1.72
2016-03-10,WTI Crude,$/barrel,37.77
2016-03-11,Brent Crude,$/barrel,39.41
2016-03-11,Henry Hub Natural Gas,$/MMBtu,1.74
2016-03-11,WTI Crude,$/barrel,38.51
2016-03-14,Brent Crude,$/barrel,38.06
2016-03-14,Henry Hub Natural Gas,$/MMBtu,1.68
2016-03-14,WTI Crude,$/barrel,37.2
2016-03-15,Brent Crude,$/barrel,37.49
2016-03-15,Henry Hub Natural Gas,$/MMBtu,1.81
2016-03-15,WTI Crude,$/barrel,36.32
2016-03-16,Brent Crude,$/barrel,38.38
2016-03-16,Henry Hub Natural Gas,$/MMBtu,1.77
2016-03-16,WTI Crude,$/barrel,38.43
2016-03-17,Brent Crude,$/barrel,39.29
2016-03-17,Henry Hub Natural Gas,$/MMBtu,1.84
2016-03-17,WTI Crude,$/barrel,40.17
2016-03-18,Brent Crude,$/barrel,39.26
2016-03-18,Henry Hub Natural Gas,$/MMBtu,1.84
2016-03-18,WTI Crude,$/barrel,39.47
2016-03-21,Brent Crude,$/barrel,39.91
2016-03-21,Henry Hub Natural Gas,$/MMBtu,1.79
2016-03-21,WTI Crude,$/barrel,39.91
2016-03-22,Brent Crude,$/barrel,40.54
2016-03-22,Henry Hub Natural Gas,$/MMBtu,1.79
2016-03-22,WTI Crude,$/barrel,41.45
2016-03-23,Brent Crude,$/barrel,38.84
2016-03-23,Henry Hub Natural Gas,$/MMBtu,1.79
2016-03-23,WTI Crude,$/barrel,38.28
2016-03-24,Brent Crude,$/barrel,38.33
2016-03-24,Henry Hub Natural Gas,$/MMBtu,1.78
2016-03-24,WTI Crude,$/barrel,38.14
2016-03-25,Henry Hub Natural Gas,$/MMBtu,1.78
2016-03-28,Brent Crude,$/barrel,38.33
2016-03-28,Henry Hub Natural Gas,$/MMBtu,1.78
2016-03-28,WTI Crude,$/barrel,37.99
2016-03-29,Brent Crude,$/barrel,36.75
2016-03-29,Henry Hub Natural Gas,$/MMBtu,1.77
2016-03-29,WTI Crude,$/barrel,36.91
2016-03-30,Brent Crude,$/barrel,36.75
2016-03-30,Henry Hub Natural Gas,$/MMBtu,1.87
2016-03-30,WTI Crude,$/barrel,36.91
2016-03-31,Brent Crude,$/barrel,36.75
2016-03-31,Henry Hub Natural Gas,$/MMBtu,1.98
2016-03-31,WTI Crude,$/barrel,36.94
2016-04-01,Brent Crude,$/barrel,36.42
2016-04-01,Henry Hub Natural Gas,$/MMBtu,1.88
2016-04-01,WTI Crude,$/barrel,35.36
2016-04-04,Brent Crude,$/barrel,36.05
2016-04-04,Henry Hub Natural Gas,$/MMBtu,1.96
2016-04-04,WTI Crude,$/barrel,34.3
2016-04-05,Brent Crude,$/barrel,35.88
2016-04-05,Henry Hub Natural Gas,$/MMBtu,1.96
2016-04-05,WTI Crude,$/barrel,34.52
2016-04-06,Brent Crude,$/barrel,37.77
2016-04-06,Henry Hub Natural Gas,$/MMBtu,1.91
2016-04-06,WTI Crude,$/barrel,37.74
2016-04-07,Brent Crude,$/barrel,37.15
2016-04-07,Henry Hub Natural Gas,$/MMBtu,1.96
2016-04-07,WTI Crude,$/barrel,37.3
2016-04-08,Brent Crude,$/barrel,40.71
2016-04-08,Henry Hub Natural Gas,$/MMBtu,1.99
2016-04-08,WTI Crude,$/barrel,39.74
2016-04-11,Brent Crude,$/barrel,41.58
2016-04-11,Henry Hub Natural Gas,$/MMBtu,1.9
2016-04-11,WTI Crude,$/barrel,40.46
2016-04-12,Brent Crude,$/barrel,43.02
2016-04-12,Henry Hub Natural Gas,$/MMBtu,1.97
2016-04-12,WTI Crude,$/barrel,42.12
2016-04-13,Brent Crude,$/barrel,42.81
2016-04-13,Henry Hub Natural Gas,$/MMBtu,2.01
2016-04-13,WTI Crude,$/barrel,41.7
2016-04-14,Brent Crude,$/barrel,43.02
2016-04-14,Henry Hub Natural Gas,$/MMBtu,1.93
2016-04-14,WTI Crude,$/barrel,41.45
2016-04-15,Brent Crude,$/barrel,41.32
2016-04-15,Henry Hub Natural Gas,$/MMBtu,1.71
2016-04-15,WTI Crude,$/barrel,40.4
2016-04-18,Brent Crude,$/barrel,41.64
2016-04-18,Henry Hub Natural Gas,$/MMBtu,1.76
2016-04-18,WTI Crude,$/barrel,39.74
2016-04-19,Brent Crude,$/barrel,43.02
2016-04-19,Henry Hub Natural Gas,$/MMBtu,1.94
2016-04-19,WTI Crude,$/barrel,40.88
2016-04-20,Brent Crude,$/barrel,43.09
2016-04-20,Henry Hub Natural Gas,$/MMBtu,1.94
2016-04-20,WTI Crude,$/barrel,42.72
2016-04-21,Brent Crude,$/barrel,43.48
2016-04-21,Henry Hub Natural Gas,$/MMBtu,1.96
2016-04-21,WTI Crude,$/barrel,43.18
2016-04-22,Brent Crude,$/barrel,43.97
2016-04-22,Henry Hub Natural Gas,$/MMBtu,1.92
2016-04-22,WTI Crude,$/barrel,42.76
2016-04-25,Brent Crude,$/barrel,42.97
2016-04-25,Henry Hub Natural Gas,$/MMBtu,1.97
2016-04-25,WTI Crude,$/barrel,41.67
2016-04-26,Brent Crude,$/barrel,43.94
2016-04-26,Henry Hub Natural Gas,$/MMBtu,1.97
2016-04-26,WTI Crude,$/barrel,42.52
2016-04-27,Brent Crude,$/barrel,44.17
2016-04-27,Henry Hub Natural Gas,$/MMBtu,1.88
2016-04-27,WTI Crude,$/barrel,45.29
2016-04-28,Brent Crude,$/barrel,45.6
2016-04-28,Henry Hub Natural Gas,$/MMBtu,1.88
2016-04-28,WTI Crude,$/barrel,46.03
2016-04-29,Brent Crude,$/barrel,45.64
2016-04-29,Henry Hub Natural Gas,$/MMBtu,1.89
2016-04-29,WTI Crude,$/barrel,45.98
2016-05-02,Brent Crude,$/barrel,45.82
2016-05-02,Henry Hub Natural Gas,$/MMBtu,1.91
2016-05-02,WTI Crude,$/barrel,44.75
2016-05-03,Brent Crude,$/barrel,43.09
2016-05-03,Henry Hub Natural Gas,$/MMBtu,1.94
2016-05-03,WTI Crude,$/barrel,43.65
2016-05-04,Brent Crude,$/barrel,43.08
2016-05-04,Henry Hub Natural Gas,$/MMBtu,2.03
2016-05-04,WTI Crude,$/barrel,43.77
2016-05-05,Brent Crude,$/barrel,44.39
2016-05-05,Henry Hub Natural Gas,$/MMBtu,2.05
2016-05-05,WTI Crude,$/barrel,44.33
2016-05-06,Brent Crude,$/barrel,44.6
2016-05-06,Henry Hub Natural Gas,$/MMBtu,1.86
2016-05-06,WTI Crude,$/barrel,44.58
2016-05-09,Brent Crude,$/barrel,42.43
2016-05-09,Henry Hub Natural Gas,$/MMBtu,2.01
2016-05-09,WTI Crude,$/barrel,43.45
2016-05-10,Brent Crude,$/barrel,44.01
2016-05-10,Henry Hub Natural Gas,$/MMBtu,2.01
2016-05-10,WTI Crude,$/barrel,44.68
2016-05-11,Brent Crude,$/barrel,46.08
2016-05-11,Henry Hub Natural Gas,$/MMBtu,2.01
2016-05-11,WTI Crude,$/barrel,46.21
2016-05-12,Brent Crude,$/barrel,46.43
2016-05-12,Henry Hub Natural Gas,$/MMBtu,2.01
2016-05-12,WTI Crude,$/barrel,46.64
2016-05-13,Brent Crude,$/barrel,47.05
